objID,ra,dec,mjd,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z,Num
1237659742094164428,312.748039553128,-0.207650286216145,52522,16.60813,0.01809502,15.26236,0.01478476,15.13989,0.008532217,15.11551,0.006201002,15.06748,0.02642271,3292721.0
1237659742094164429,312.748035793102,-0.207649265506409,52522,16.60834,0.0180958,15.26238,0.0147807,15.1399,0.008532236,15.11538,0.006200982,15.06758,0.02642303,3292721.0
1237659905300431413,312.74804309967,-0.207668691066614,52552,16.98572,0.01524095,15.75396,0.009792835,15.46063,0.005274777,15.316,0.00914275,15.29411,0.01311581,3292721.0
1237659905300431414,312.74804309967,-0.207668691066614,52552,16.98572,0.01524099,15.75396,0.009785124,15.46063,0.005274852,15.316,0.009142901,15.29411,0.01311682,3292721.0
1237663444355383508,312.748039277701,-0.207670168941887,52929,16.81961,0.01633946,15.51342,0.008637478,15.30563,0.00778737,15.23104,0.009578506,15.21204,0.01618641,3292721.0
1237663444355383507,312.748039277696,-0.207670168169302,52929,16.81961,0.01633946,15.51328,0.008637418,15.3056,0.007787291,15.23104,0.009578286,15.21204,0.01618581,3292721.0
1237663504483090768,312.748039364356,-0.207674088827917,52934,16.8883,0.01420351,15.56545,0.01131131,15.31947,0.007417897,15.23598,0.008917847,15.20886,0.01719021,3292721.0
1237663504483090767,312.748039364356,-0.207674088827917,52934,16.8883,0.01420293,15.56545,0.01131761,15.31947,0.007417714,15.23598,0.00891758,15.20886,0.01718921,3292721.0
1237666077168500818,312.748036128905,-0.207656121942776,53243,17.00903,0.0171546,15.74156,0.01080097,15.47334,0.00773435,15.35699,0.00953265,15.31963,0.0207655,3292721.0
1237666077168500816,312.748041565999,-0.207657295770305,53243,17.00924,0.01715225,15.7415,0.01080093,15.47343,0.007734252,15.35705,0.009532409,15.32041,0.02076493,3292721.0
1237666077168500817,312.748036128905,-0.207656121940423,53243,17.00902,0.01715345,15.74156,0.01080097,15.47334,0.00773427,15.35699,0.009532444,15.31963,0.02076512,3292721.0
1237649940978860214,312.748015280882,-0.20767111730462,51465,17.02131,0.01691677,15.72587,0.01364999,15.4817,0.01276625,15.3709,0.009036222,15.33486,0.01630456,3292721.0
1237649940978860215,312.748026981474,-0.20766861927089,51465,17.02068,0.01691652,15.72578,0.01364751,15.48156,0.01276624,15.37049,0.009024532,15.33566,0.01630631,3292721.0
1237649940978860216,312.748026981474,-0.20766861927089,51465,17.02068,0.01691678,15.72578,0.01364752,15.48156,0.01276635,15.37049,0.009024966,15.33566,0.01630943,3292721.0
1237655507253788697,312.748032468362,-0.207664012794678,52053,16.75512,0.02100482,15.52294,0.01216254,15.27541,0.01567733,15.22169,0.01295584,15.20765,0.02280943,3292721.0
1237655507253788698,312.748032468372,-0.20766401281442,52053,16.75512,0.02100482,15.52295,0.01215626,15.27541,0.01567733,15.2217,0.01295588,15.20771,0.02281004,3292721.0
1237656568112153054,312.74802875963,-0.207667375829664,52172,16.60281,0.01687447,15.31292,0.01352751,15.17328,0.01313782,15.16992,0.01407384,15.11225,0.01530895,3292721.0
1237656568112153055,312.748028759632,-0.207667375827072,52172,16.60282,0.01687454,15.31292,0.01352436,15.17329,0.01313787,15.16992,0.01407861,15.11225,0.01530959,3292721.0
1237656894530454004,312.748029403768,-0.20767225956456,52197,16.52597,0.01625142,15.20077,0.01036731,15.10986,0.006290261,15.08987,0.01102459,15.10361,0.01353545,3292721.0
1237656894530454003,312.748029403768,-0.20767225956456,52197,16.52597,0.01625142,15.20077,0.0103673,15.10986,0.006290212,15.08987,0.01102447,15.10361,0.01353501,3292721.0
1237656894530519052,312.748035381761,-0.207673611814337,52197,16.53054,0.01614981,15.20357,0.01087928,15.11652,0.005062549,15.09655,0.009790105,15.09798,0.01320479,3292721.0
1237656894530519053,312.748035381761,-0.207673611814337,52197,16.53054,0.01614983,15.20357,0.01087929,15.11652,0.005062595,15.09655,0.009790201,15.09798,0.01320525,3292721.0
1237657083504754747,312.748023792474,-0.20766029102734,52225,16.72188,0.01776196,15.41281,0.01059462,15.16677,0.03208707,15.22059,0.01897723,15.1566,0.01340414,3292721.0
1237657083504754746,312.748023792474,-0.20766029102734,52225,16.72188,0.01776172,15.41281,0.01059759,15.16677,0.032087,15.22059,0.01897709,15.1566,0.01340336,3292721.0
1237659742094229515,312.748030857733,-0.207659179822815,52522,16.59993,0.0178181,15.25954,0.01450345,15.13384,0.007616741,15.11322,0.01363734,15.07585,0.01936816,3292721.0
1237659742094229516,312.748026931437,-0.207659717565461,52522,16.60015,0.01781885,15.25947,0.01450346,15.13397,0.007616777,15.11335,0.01363736,15.0751,0.01936819,3292721.0
1237660236011798556,312.748036258214,-0.207670548572873,52578,16.71453,0.01748311,15.42587,0.01097887,15.26737,0.004919173,15.20783,0.01108873,15.19977,0.01538955,3292721.0
1237660236011798555,312.748036258214,-0.207670548572873,52578,16.71453,0.01748281,15.42587,0.0109832,15.26737,0.004918997,15.20783,0.0110885,15.19977,0.01538806,3292721.0
1237663457237663990,312.748035874761,-0.207672516390374,52930,16.76722,0.01678654,15.47163,0.008004228,15.25642,0.009686506,15.21514,0.0102633,15.17811,0.00989156,3292721.0
1237663457237663991,312.748026214424,-0.207674020636796,52930,16.76763,0.01678739,15.47161,0.008004246,15.25648,0.009686523,15.2151,0.01026332,15.17815,0.00989239,3292721.0
1237663457237663992,312.748026214424,-0.207674020636796,52930,16.76763,0.0167875,15.47161,0.008000484,15.25648,0.009686573,15.2151,0.01026077,15.17815,0.009894578,3292721.0
1237663478712893832,312.748037881047,-0.20767508658375,52931,16.78975,0.01455661,15.51514,0.009402854,15.27819,0.007966415,15.23359,0.01220887,15.21653,0.01503066,3292721.0
1237663525960745369,312.748030143203,-0.207673244848802,52935,16.86373,0.01491982,15.59569,0.008860791,15.39855,0.009707555,15.26826,0.01005013,15.24337,0.01411138,3292721.0
1237663525960745370,312.748030143203,-0.207673244848802,52935,16.86373,0.01491982,15.59569,0.008860808,15.39855,0.009707612,15.26826,0.01005036,15.24337,0.01411223,3292721.0
1237666339161047063,312.748033375363,-0.207668838038209,53272,16.62437,0.01339883,15.30554,0.01937356,15.15897,0.006720858,15.16566,0.0132381,15.13621,0.01837084,3292721.0
1237666339161047062,312.748033375363,-0.207668838038209,53272,16.62436,0.01339733,15.30554,0.01937356,15.15897,0.00672083,15.16566,0.01323805,15.13621,0.01837057,3292721.0
1237666635513594061,312.748030497446,-0.207673564166507,53312,16.67323,0.01300867,15.33731,0.006717641,15.16287,0.00548104,15.12868,0.008129955,15.12107,0.01106661,3292721.0
1237666635513594060,312.748030497446,-0.207673564166507,53312,16.67323,0.01300867,15.33731,0.006717636,15.16287,0.00548066,15.12868,0.008141167,15.12107,0.01114982,3292721.0
1237666648401117319,312.748011600501,-0.207664106244664,53313,16.65938,0.01610707,15.38264,0.00722636,15.23075,0.01827247,15.18441,0.009765263,15.14179,0.01523204,3292721.0
1237666648401117321,312.748011600501,-0.207664106244664,53313,16.65938,0.01610721,15.38264,0.007226394,15.23075,0.01826687,15.18441,0.009765914,15.14179,0.01523593,3292721.0
1237666661284118753,312.74803565157,-0.207675004847587,53314,16.77013,0.0158721,15.40969,0.009038655,15.21952,0.006562987,15.17039,0.009005576,15.1458,0.01400273,3292721.0
1237655507789742265,310.69922476398,0.0645115347956564,52053,18.82317,0.02606326,17.65027,0.2497558,17.56655,0.1904415,17.29442,0.07645205,17.26998,0.02326733,3300027.0
1237655507789742262,310.699230766185,0.0644994741073061,52053,18.80881,0.0256026,17.6478,0.005568574,17.55874,0.01825721,17.29044,0.01206138,17.25963,0.0218516,3300027.0
1237656568648171569,310.699212261252,0.0645130450103725,52172,19.19225,0.02714338,18.00057,0.01390202,17.63631,0.008539235,17.54507,0.01234409,17.50138,0.02192482,3300027.0
1237659905836449895,310.699206179904,0.0645014465092544,52552,18.77327,0.02735235,17.64013,0.01503973,17.49083,0.008540477,17.40194,0.006508644,17.37939,0.02165755,3300027.0
1237660193598341441,310.699216882323,0.0645104964235571,52576,19.21015,0.02756838,17.97078,0.01872631,17.62287,0.03059609,17.46691,0.02975142,17.45796,0.02287831,3300027.0
1237663479248847538,310.699206821492,0.0645115050518802,52931,19.00385,0.02583309,17.70869,0.01771438,17.45638,0.00817173,17.32758,0.01206515,17.34054,0.02027084,3300027.0
1237666648937070928,310.699208507365,0.064506167641488,53313,18.83294,0.03727181,17.47183,0.02758033,17.30232,0.05131703,17.22711,0.06194475,17.28388,0.05430257,3300027.0
1237666648937070925,310.69921278438,0.0644910367190691,53313,18.9012,0.03326869,17.48722,0.013165,17.29786,0.01294545,17.22722,0.01065488,17.28173,0.0213914,3300027.0
1237649941514813896,310.699216250254,0.0645194685642201,51465,18.86609,0.02275417,17.57971,0.06230845,17.36329,0.1257647,17.27683,0.2013684,17.2553,0.02335706,3300027.0
1237663526496699171,310.699211613208,0.0645266751676378,52935,19.14575,0.02933721,17.87815,0.01415458,17.54396,0.009633827,17.40758,0.009543012,17.35016,0.02041998,3300027.0
1237663526496763918,310.699216668834,0.0645164362097935,52935,19.14472,0.02734199,17.87455,0.01252241,17.53888,0.01112155,17.40714,0.01023345,17.3786,0.01830675,3300027.0
1237655506715738935,310.133571518926,-0.827116511776661,52053,19.06919,0.0265199,17.79968,0.006606999,17.77711,0.009080699,17.63793,0.01684554,17.59255,0.02354208,3306761.0
1237655506715738933,310.133570814646,-0.827115647060392,52053,19.06975,0.02647165,17.80019,0.006576088,17.77697,0.008935167,17.63853,0.01683746,17.58897,0.0232405,3306761.0
1237655506715738934,310.13357155862,-0.827116935348857,52053,19.06407,0.02640832,17.79937,0.00657618,17.77619,0.008936421,17.63648,0.01674377,17.59106,0.02329001,3306761.0
1237649940440810376,310.133571345154,-0.827103776720712,51465,18.80108,0.02851952,17.51465,0.01030848,17.4648,0.008482934,17.46872,0.01084719,17.49404,0.02242576,3306761.0
1237649940440810374,310.13355633374,-0.827105566671103,51465,18.80028,0.02844178,17.51489,0.01033267,17.4645,0.008391925,17.46884,0.01086901,17.49295,0.02178048,3306761.0
1237649940440810375,310.133571346058,-0.827103918749031,51465,18.79854,0.0284401,17.51414,0.01033274,17.46405,0.008392948,17.46703,0.01086946,17.49361,0.02182737,3306761.0
1237656567574168389,310.133567585881,-0.827108785931658,52172,19.14549,0.02774476,17.93045,0.01347364,17.73236,0.01404694,17.6924,0.01649602,17.62461,0.02108754,3306761.0
1237656567574168387,310.133570095591,-0.827110650599312,52172,19.14209,0.0276662,17.93015,0.01347116,17.73189,0.01404356,17.69269,0.01640227,17.62189,0.02098382,3306761.0
1237656567574168388,310.133567589235,-0.827108807770571,52172,19.13966,0.02767417,17.92959,0.01347132,17.73221,0.01404438,17.69226,0.01640207,17.62166,0.02100612,3306761.0
1237659904762446594,310.133562233903,-0.827110618662077,52552,19.06606,0.02754684,17.75972,0.009163457,17.6367,0.008532427,17.58031,0.01086871,17.55931,0.02131126,3306761.0
1237659904762446591,310.133562233903,-0.827110618662077,52552,19.06606,0.02745183,17.75972,0.009128697,17.6367,0.008407216,17.58031,0.01040869,17.55931,0.0211073,3306761.0
1237659904762446590,310.133565501867,-0.827119881044445,52552,19.07103,0.027491,17.76021,0.00912766,17.63701,0.008405419,17.58145,0.01108543,17.56028,0.02108752,3306761.0
1237663478174909177,310.133563039022,-0.827115507381354,52931,19.07612,0.02963378,17.84309,0.009746767,17.6928,0.0103506,17.61678,0.01085346,17.58396,0.0186033,3306761.0
1237663478174909175,310.133566026348,-0.827113680539226,52931,19.0834,0.02964192,17.84352,0.009717964,17.69312,0.01027826,17.61789,0.01074962,17.585,0.01848187,3306761.0
1237663478174909176,310.133563039021,-0.82711550746666,52931,19.07646,0.02961089,17.84307,0.009718577,17.69276,0.01027904,17.61677,0.01074329,17.58391,0.01849652,3306761.0
1237663525422760091,310.133558566376,-0.82710513098594,52935,18.96283,0.03170054,17.69336,0.008624144,17.54611,0.009914412,17.54209,0.01596713,17.49544,0.01879546,3306761.0
1237663525422760090,310.133558566376,-0.82710513098594,52935,18.96283,0.03168571,17.69336,0.008227939,17.54611,0.009872945,17.54209,0.01599856,17.49544,0.01873494,3306761.0
1237666647863067492,310.133566718513,-0.827102706106061,53313,18.98924,0.02987074,17.71008,0.03327105,17.56354,0.01357262,17.53669,0.01242233,17.5358,0.0247994,3306761.0
1237666647863067490,310.133570141214,-0.827110824961879,53313,18.9964,0.02978642,17.71046,0.03316632,17.56481,0.01238143,17.53906,0.01060889,17.53738,0.02462575,3306761.0
1237666647863067491,310.133566718515,-0.827102706101193,53313,18.98924,0.0297213,17.71008,0.03316691,17.56355,0.01238112,17.53669,0.01060487,17.5358,0.02463483,3306761.0
1237649941515403634,312.062036596247,0.118024666424393,51465,17.55203,0.01415545,16.29914,0.00822776,16.01695,0.007238442,15.88394,0.01123253,15.83432,0.01390118,3307501.0
1237649941515403633,312.062029534914,0.118019364333609,51465,17.5531,0.01415714,16.29931,0.008227692,16.01704,0.007259462,15.88392,0.0112324,15.83762,0.01390536,3307501.0
1237656568648761445,312.062037909637,0.118014669682716,52172,16.92112,0.01691123,15.70542,0.00916843,15.51321,0.009250528,15.44406,0.01297527,15.43843,0.01607985,3307501.0
1237656568648761444,312.062037893276,0.118014670303773,52172,16.9198,0.01690441,15.70522,0.00916736,15.51306,0.009248513,15.44368,0.01297226,15.43741,0.01607292,3307501.0
1237659742630773035,312.062038330868,0.118008870545084,52522,17.04088,0.01400346,15.81305,0.01079986,15.56158,0.008525294,15.497,0.00912577,15.46583,0.01616226,3307501.0
1237659742630773034,312.062038297274,0.118008865687614,52522,17.04088,0.01400346,15.81242,0.01079847,15.56129,0.008524019,15.49663,0.009123747,15.46282,0.01614578,3307501.0
1237659905837039778,312.062042052304,0.118017545567165,52552,17.38695,0.01483751,16.22427,0.009741261,16.03217,0.007861563,15.75089,0.007958811,15.67264,0.01648159,3307501.0
1237659905837039777,312.062042052132,0.118017545227639,52552,17.38695,0.01483751,16.22379,0.009739243,16.03176,0.007857906,15.75061,0.00795582,15.67264,0.01648159,3307501.0
1237660193598931264,312.062040497854,0.118014341421048,52576,17.29033,0.01913668,16.05222,0.006260314,15.75111,0.004643708,15.64252,0.006094462,15.58588,0.01323171,3307501.0
1237660193598931261,312.062040438887,0.118014345281793,52576,17.28863,0.01913007,16.05176,0.006257926,15.7504,0.004638809,15.64025,0.006085344,15.58471,0.01322815,3307501.0
1237660223664095246,312.062035403533,0.118013272234394,52577,16.44343,0.01880294,15.1634,0.009969096,15.16143,0.008474604,15.1939,0.01438317,15.19308,0.01620429,3307501.0
1237660223664095245,312.062035403698,0.11801327324753,52577,16.44184,0.0188009,15.1626,0.009968487,15.16143,0.008479226,15.19348,0.01438258,15.19193,0.01620232,3307501.0
1237663457774207423,312.062041480195,0.118015059569412,52930,17.15651,0.01816263,15.94263,0.008019412,15.68638,0.008443292,15.58137,0.007404937,15.54561,0.01408195,3307501.0
1237663457774207421,312.062042017955,0.118020618775295,52930,17.15626,0.01816114,15.94277,0.008019405,15.68615,0.008439476,15.58069,0.007401174,15.54474,0.01407876,3307501.0
1237663457774207422,312.062041493596,0.118015060715439,52930,17.15651,0.01816263,15.94263,0.008019412,15.6861,0.008439493,15.58061,0.007401192,15.54456,0.01407947,3307501.0
1237663479249502230,312.062034585161,0.118004289555587,52931,16.40368,0.01455665,15.08968,0.008446178,15.13154,0.00583866,15.17001,0.0122919,15.16722,0.01414471,3307501.0
1237663479249502228,312.062040943205,0.118007982418883,52931,16.40165,0.01462011,15.08942,0.008445914,15.13089,0.005839764,15.1693,0.012291,15.16635,0.01414112,3307501.0
1237663479249502229,312.062034603626,0.118004289840096,52931,16.40177,0.01462044,15.08931,0.008445906,15.13092,0.005839775,15.16927,0.01229101,15.16636,0.01414147,3307501.0
1237663526497353776,312.062040585591,0.118019082983524,52935,17.43271,0.01524909,16.25996,0.007194094,16.01752,0.02252977,15.88778,0.01129432,15.86157,0.01932597,3307501.0
1237663526497353775,312.062040597321,0.1180190827646,52935,17.43271,0.01524909,16.25943,0.007191958,16.0169,0.02252831,15.88725,0.01129273,15.85912,0.01929267,3307501.0
1237655507790332112,312.062043813504,0.118016022443976,52053,16.88583,0.02991051,15.64341,0.01125492,15.47049,0.009483156,15.43995,0.02023703,15.39075,0.01395097,3307501.0
1237655507790332110,312.06204373972,0.118015136339221,52053,16.88612,0.02997763,15.64358,0.01125462,15.47066,0.009482623,15.44011,0.02023665,15.39163,0.01394848,3307501.0
1237655507790332111,312.062043813504,0.118016022443976,52053,16.88581,0.02997777,15.6434,0.01125455,15.47049,0.009482602,15.43995,0.02023664,15.39073,0.01394895,3307501.0
1237656568648761443,312.062045355849,0.118016468796673,52172,16.91999,0.01690452,15.70521,0.009167359,15.51316,0.009250919,15.44381,0.01297227,15.43703,0.01607209,3307501.0
1237659742630773033,312.062048503197,0.118008937542092,52522,17.04105,0.01400381,15.81255,0.0107985,15.56141,0.008524047,15.49674,0.009123751,15.46298,0.01614492,3307501.0
1237659905837039776,312.062045502854,0.118013840040692,52552,17.38708,0.01483708,16.224,0.00973931,16.03202,0.007864906,15.75084,0.007955899,15.67323,0.01648158,3307501.0
1237660193598931260,312.062055665649,0.118017152562993,52576,17.28926,0.01913027,16.05195,0.006257985,15.75067,0.004649549,15.6404,0.006085369,15.58454,0.01322682,3307501.0
1237660223664030238,312.062049661258,0.118012319915721,52577,16.44038,0.01490984,15.1635,0.007985917,15.14716,0.007222813,15.19164,0.007968943,15.1952,0.01488478,3307501.0
1237660223664030237,312.062061757741,0.118009636657754,52577,16.4404,0.01490967,15.1635,0.007985903,15.14696,0.007222757,15.19107,0.007968824,15.19746,0.01488714,3307501.0
1237660223664030239,312.062049674902,0.118012361445233,52577,16.44038,0.01490984,15.16428,0.007987421,15.14768,0.007217259,15.19164,0.007968943,15.1952,0.01488478,3307501.0
1237660223664095244,312.062048830318,0.118010751342022,52577,16.44206,0.01880089,15.16267,0.009968496,15.16172,0.008479253,15.19399,0.01438265,15.18958,0.01620059,3307501.0
1237663526497353774,312.062045395589,0.118015592740524,52935,17.43317,0.01524983,16.25959,0.007191999,16.01709,0.02252832,15.88746,0.01129274,15.85931,0.01929159,3307501.0
1237666648937660724,312.062045719752,0.11800469570715,53313,17.51312,0.01983469,16.28214,0.01041149,16.03059,0.007660334,15.89513,0.01347507,15.83265,0.01666156,3307501.0
1237666648937660723,312.062057185278,0.117989040264447,53313,17.51316,0.01982885,16.28207,0.01041138,16.03063,0.00766023,15.89507,0.01347496,15.83278,0.0166585,3307501.0
1237649942590325078,314.76271434445,0.877668085266313,51465,18.68888,0.02331411,17.44665,0.01152198,17.11285,0.01213392,17.01708,0.01480703,16.91047,0.01914707,3307752.0
1237649942590325077,314.762706961615,0.877666428891159,51465,18.68949,0.02401561,17.44641,0.0115209,17.11332,0.01213338,17.01648,0.01480598,16.91599,0.01917523,3307752.0
1237653013490434240,314.76270274617,0.877667128786512,51819,18.01124,0.02002081,16.75201,0.01319516,16.61125,0.01165758,16.60713,0.01222998,16.59279,0.01394511,3307752.0
1237653013490434239,314.762708130201,0.877672074541337,51819,18.01184,0.02001643,16.75196,0.013195,16.61109,0.01165736,16.6073,0.01222981,16.59132,0.01393258,3307752.0
1237655508865253581,314.762707138401,0.877673267308711,52053,18.04256,0.02494484,16.71404,0.01259425,16.60577,0.01074395,16.59461,0.01328986,16.55774,0.01794894,3307752.0
1237655508865253580,314.762707984309,0.877675478932433,52053,18.04239,0.02493394,16.71396,0.01259554,16.60572,0.01074375,16.59468,0.01328964,16.55864,0.01794479,3307752.0
1237656569723682918,314.762706362631,0.877671727331596,52172,18.43568,0.02247117,17.20853,0.01110313,16.92285,0.008317512,16.78581,0.01179444,16.73228,0.01714777,3307752.0
1237656569723682917,314.762711066051,0.877672210987776,52172,18.43641,0.02246143,17.20897,0.0111033,16.92317,0.008317745,16.78624,0.01179472,16.73237,0.01714476,3307752.0
1237659906911961276,314.762703129808,0.877669168887041,52552,17.70715,0.02009605,16.49547,0.01266998,16.47344,0.006841579,16.47291,0.0095277,16.45848,0.01536912,3307752.0
1237659906911961275,314.762711239262,0.877673102098662,52552,17.70708,0.0200893,16.49531,0.01266985,16.47338,0.006841369,16.4731,0.009527636,16.45726,0.01536165,3307752.0
1237660027168293182,314.762699872144,0.877674247695511,52558,18.38997,0.02154476,17.1606,0.01245946,16.88591,0.01301041,16.78448,0.01231755,16.7405,0.01578229,3307752.0
1237660027168293181,314.762711472067,0.877671161464465,52558,18.39062,0.02152887,17.16036,0.01245911,16.88577,0.01301017,16.78454,0.01231741,16.74295,0.01578498,3307752.0
1237660194673852666,314.76270589835,0.877671148342054,52576,18.46521,0.0245004,17.26995,0.01096602,16.98603,0.006593344,16.86094,0.007916316,16.82466,0.01448921,3307752.0
1237660194673852665,314.762738683595,0.877672176390664,52576,18.46599,0.02449138,17.26989,0.01096546,16.9858,0.006592219,16.8609,0.007915149,16.82293,0.01447043,3307752.0
1237660224739016718,314.76269902013,0.877665268265474,52577,18.51525,0.0205964,17.28498,0.01055305,16.97181,0.006951593,16.84434,0.01255498,16.80954,0.01659964,3307752.0
1237660224739016717,314.762713727242,0.87766792260078,52577,18.51443,0.02056782,17.28553,0.01055355,16.97263,0.006953228,16.84546,0.01255597,16.80566,0.0165718,3307752.0
1237663458849128841,314.762707668821,0.877667018337044,52930,18.56863,0.02454094,17.35258,0.009844827,17.06011,0.01727039,16.98654,0.01107527,16.91978,0.01536034,3307752.0
1237663458849128840,314.762712904151,0.877680314964809,52930,18.57121,0.02453831,17.35253,0.009844206,17.05981,0.01727,16.98669,0.01107468,16.91882,0.01534501,3307752.0
1237663480324423722,314.762707548215,0.87767221222845,52931,18.51833,0.0207428,17.30054,0.01382563,16.97274,0.01271427,16.88806,0.01232192,16.86631,0.01826011,3307752.0
1237663480324423721,314.762695574393,0.877678285861836,52931,18.52317,0.02076333,17.30097,0.01382579,16.97339,0.01271489,16.88815,0.01232202,16.86792,0.01825878,3307752.0
1237663527572275266,314.76269609275,0.877676927128302,52935,18.12228,0.0206909,16.92613,0.02054231,16.71017,0.007560907,16.65344,0.007988704,16.62135,0.01793212,3307752.0
1237663527572275265,314.762698727868,0.87767386449005,52935,18.1228,0.02068261,16.92669,0.02054239,16.71045,0.007561312,16.65445,0.007990768,16.62267,0.01792886,3307752.0
1237666227518964132,314.762703807662,0.877671122096825,53264,18.3054,0.01867135,17.09739,0.01172084,16.83707,0.01238956,16.77285,0.01848718,16.70813,0.02147174,3307752.0
1237666227518964131,314.762707860115,0.877670297639773,53264,18.30441,0.01865107,17.09747,0.01172055,16.83709,0.01238927,16.77211,0.0184866,16.7086,0.02146496,3307752.0
1237666650012582253,314.762702055462,0.877673147086331,53313,17.90745,0.01990192,16.63782,0.01455834,16.51851,0.01097427,16.52358,0.01274557,16.52332,0.01677828,3307752.0
1237666650012582252,314.762707626406,0.877667635190659,53313,17.90819,0.01989694,16.63773,0.01455818,16.51864,0.01097415,16.52416,0.01274567,16.52439,0.01677898,3307752.0
1237678617934889282,314.762715645354,0.877666468484659,54742,18.29334,0.01943219,17.06253,0.01351672,16.85346,0.0114514,16.80652,0.01164758,16.75754,0.01513231,3307752.0
1237678617934889281,314.762718506688,0.877676103514877,54742,18.29361,0.01942603,17.06258,0.01351657,16.85327,0.01147488,16.80636,0.01164722,16.75681,0.01512519,3307752.0
1237655507789939148,311.212079666698,0.188853389424756,52053,18.87947,0.02427862,17.64278,0.01368065,17.46076,0.01960557,17.40968,0.009418217,17.38792,0.0250126,3308790.0
1237655507789939147,311.212086288455,0.188858370121782,52053,18.87825,0.02424269,17.64226,0.01367941,17.4606,0.01960486,17.41077,0.009418725,17.3868,0.02498071,3308790.0
1237656568648368447,311.212075929322,0.188854830238646,52172,18.83091,0.02520129,17.62309,0.0101218,17.45124,0.007162967,17.38184,0.008563851,17.3454,0.0193863,3308790.0
1237656568648368446,311.212081314292,0.188859167925417,52172,18.82872,0.0251676,17.62313,0.01012136,17.45132,0.007162343,17.38215,0.008563749,17.34712,0.01937819,3308790.0
1237659742630380445,311.212076507092,0.188857099432339,52522,18.96753,0.02686626,17.73022,0.009433548,17.50048,0.01244632,17.39958,0.007875555,17.40029,0.02545574,3308790.0
1237659742630380443,311.212080120231,0.188858767261508,52522,18.96906,0.02686542,17.73135,0.00955538,17.50154,0.01244768,17.40199,0.007866326,17.40208,0.02541612,3308790.0
1237659742630380444,311.212076507091,0.188857099436924,52522,18.96753,0.02686624,17.73022,0.009431989,17.50047,0.01244392,17.39958,0.007853931,17.40029,0.02541499,3308790.0
1237659905836646764,311.212080967261,0.188863369503417,52552,18.74365,0.02815985,17.47772,0.00902135,17.30294,0.009826099,17.26492,0.01139265,17.14354,0.01608093,3308790.0
1237659905836646763,311.212090239028,0.188864806865571,52552,18.74445,0.02814619,17.47783,0.009020917,17.30348,0.009825556,17.2645,0.01139154,17.14569,0.01607581,3308790.0
1237660193598538228,311.212074077372,0.188855867189666,52576,18.56263,0.01993692,17.31716,0.006665011,17.22466,0.007128805,17.21138,0.008287111,17.20875,0.01992346,3308790.0
1237660193598538225,311.212085513773,0.188847714126348,52576,18.56294,0.01992466,17.31696,0.006710429,17.22461,0.00712708,17.21103,0.008333451,17.20903,0.0198835,3308790.0
1237660193598538226,311.21207410435,0.188855840684287,52576,18.56203,0.01992167,17.31716,0.006711221,17.22474,0.007128159,17.21132,0.008334708,17.20831,0.01989544,3308790.0
1237660223663702237,311.212076659712,0.188872025383557,52577,18.99298,0.02318584,17.75616,0.00635343,17.49235,0.007472535,17.47238,0.004892959,17.42429,0.0196741,3308790.0
1237660223663702236,311.212092061978,0.188855975014949,52577,18.99304,0.0231686,17.75583,0.006351624,17.4926,0.007471319,17.4718,0.004889596,17.43139,0.01973631,3308790.0
1237663457773879427,311.212073286101,0.188862995465908,52930,18.89731,0.02473563,17.68561,0.008731889,17.46915,0.008105681,17.38207,0.007412312,17.35371,0.01744219,3308790.0
1237663457773879426,311.212079929804,0.188863058100663,52930,18.90158,0.0247694,17.68594,0.0087313,17.46894,0.008104532,17.38366,0.007414366,17.35334,0.01741975,3308790.0
1237663479249109268,311.21207329461,0.188859544311847,52931,18.54442,0.02259501,17.28598,0.007213439,17.2108,0.00583451,17.16483,0.009270139,17.19752,0.02050707,3308790.0
1237663479249109266,311.212078000502,0.188859986711365,52931,18.54507,0.02258368,17.28612,0.007212516,17.21103,0.005832191,17.16542,0.009265884,17.19879,0.02049206,3308790.0
1237663479249109267,311.21207329461,0.188859544311847,52931,18.54442,0.02258938,17.28598,0.007212849,17.2108,0.005832599,17.16483,0.009265568,17.19752,0.02049862,3308790.0
1237663526496961436,311.212075951262,0.188854583219653,52935,18.8419,0.02571921,17.70669,0.01063013,17.54024,0.0219139,17.41311,0.02695737,17.36433,0.02231817,3308790.0
1237663526496961435,311.212080863926,0.188854326217913,52935,18.84014,0.02568693,17.70666,0.01062935,17.54058,0.0219137,17.4143,0.02695772,17.36936,0.02233229,3308790.0
1237666648937332795,311.212085442574,0.188859037062578,53313,18.551,0.02258301,17.31019,0.008836739,17.20953,0.04477585,17.19899,0.01634862,17.15515,0.02383018,3308790.0
1237666648937332794,311.212088949747,0.188839464782242,53313,18.55411,0.02258967,17.31046,0.008836078,17.21002,0.04477573,17.19979,0.01634884,17.16401,0.02388165,3308790.0
1237649941515075696,311.212062445953,0.188856469052528,51465,18.59426,0.01998449,17.32549,0.01123196,17.20715,0.009929254,17.17746,0.00822735,17.19514,0.0202246,3308790.0
1237649941515075695,311.212051759059,0.188858415086049,51465,18.59399,0.01997242,17.32582,0.01123156,17.20753,0.009928831,17.17816,0.008658845,17.20571,0.0203121,3308790.0
